income,delta,predict,islow
2749.75,-166.4073606,2916.16,0
2636,193.2626168,2442.74,0
2761.29,-87.16694237,2848.46,0
2652.18,282.7344899,2369.45,0
2900,51.52350681,2848.48,0
2566.67,13.75221779,2552.92,0
2673.93,329.0159598,2344.91,0
2832.95,680.9449374,2152.01,0
2885,-228.6955819,3113.70,1
2833.33,-187.9754003,3021.31,0
2702,-106.0948048,2808.09,0
2835.2,8.334276072,2826.87,0
2793.5,-142.9562734,2936.46,0
2800,270.4059188,2529.59,0
2884.82,352.371537,2532.45,0
2605.36,-29.73520089,2635.10,0
2926.67,-355.7829269,3282.45,1
2665.38,109.7999444,2555.58,0
2701.82,-95.55443397,2797.37,0
2740,-42.02793558,2782.03,0
2666.67,103.0622292,2563.61,0
2724,471.1912318,2252.81,0
2675,-58.10831642,2733.11,0
2895.8,77.67420992,2818.13,0
2699.11,-82.10969251,2781.22,0
2726.24,71.05952665,2655.18,0
2683.71,-276.644743,2960.35,1
2947.47,222.3158417,2725.15,0
2885.05,206.3621813,2678.69,0
2700,-217.3738025,2917.37,1
2615,10.52476132,2604.48,0
2686.67,-131.618537,2818.29,0
2800,78.16674049,2721.83,0
2660.23,71.21620424,2589.01,0
2880,-97.30056259,2977.30,0
2632.13,261.6840367,2370.45,0
2819.4,-302.471018,3121.87,1
2935,196.7791547,2738.22,0
2847.5,282.3907699,2565.11,0
2925,-664.6749715,3589.67,1
2651.25,-29.30806619,2680.56,0
2875,122.514036,2752.49,0
2838.28,-28.16617594,2866.45,0
2760,211.4990465,2548.50,0
2870,-306.0724228,3176.07,1
2850,89.44841142,2760.55,0
2940,-19.39328214,2959.39,0
2900,91.41806237,2808.58,0
2664.75,-417.1745253,3081.92,1
2793.87,-568.8831791,3362.75,1
2782.58,-379.3265313,3161.91,1
2693.09,-193.1182887,2886.21,0
2800,236.1344541,2563.87,0
2593.53,-146.5270241,2740.06,0
2652,-213.516129,2865.52,1
2622.6,333.8263397,2288.77,0
2882.5,17.58571064,2864.91,0
2626.72,129.4098264,2497.31,0
2795,-50.21218619,2845.21,0
2810,261.7337106,2548.27,0
2735.13,-251.7762002,2986.91,1
2725,265.0869109,2459.91,0
2621.03,175.9307976,2445.10,0
2654.45,201.6806995,2452.77,0
2851.86,153.0189136,2698.84,0
2820,626.1682348,2193.83,0
2797.11,101.0585209,2696.05,0
2702.8,-393.3246925,3096.12,1
2740,-81.76999111,2821.77,0
2701.25,214.4184107,2486.83,0
2852.5,176.2206772,2676.28,0
2608.22,316.4530447,2291.77,0
2712.5,-27.12004671,2739.62,0
2867,77.59637037,2789.40,0
2836,-223.1113899,3059.11,1
2670,76.26150831,2593.74,0
2680,-81.18159421,2761.18,0
2576.87,-162.1237721,2738.99,0
2876.3,-171.0877866,3047.39,0
2835,510.839226,2324.16,0
2891.33,63.77656937,2827.55,0
2825,-173.0552469,2998.06,0
2851.25,-9.302760279,2860.55,0
2900.3,-4.651680436,2904.95,0
2621.13,-547.3239994,3168.45,1
2829.71,234.7112367,2595.00,0
2785.08,4.089825783,2780.99,0
2873.33,238.7842759,2634.55,0
2822.5,-85.81322008,2908.31,0
2833.33,130.8353342,2702.49,0
2896,357.5588023,2538.44,0
2840,-104.6830382,2944.68,0
2566.67,246.9927142,2319.68,0
2628.9,-123.8541931,2752.75,0
2833.33,-125.0080452,2958.34,0
2760,-192.8781585,2952.88,0
2755.25,184.8466412,2570.40,0
2895.25,-289.8260285,3185.08,1
2922.5,223.5481916,2698.95,0
2835.15,246.0184892,2589.13,0
2690,-115.5211491,2805.52,0
2750,67.45817178,2682.54,0
2802.13,-142.6070214,2944.74,0
2756.67,122.1502575,2634.52,0
2690,143.4319731,2546.57,0
2857.5,134.7232613,2722.78,0
2831.35,-14.41701634,2845.77,0
2851,-156.1094791,3007.11,0
2735,-237.6555297,2972.66,1
2890,85.71402872,2804.29,0
2621,178.7955358,2442.20,0
2611.73,-385.5873961,2997.32,1
2911.32,178.2486119,2733.07,0
2926.17,19.95119924,2906.22,0
2846.33,-232.5389212,3078.87,1
2876.72,50.46734841,2826.25,0
2846.67,442.9988823,2403.67,0
2625,-47.35312928,2672.35,0
2900,343.8570819,2556.14,0
2640.31,139.6000726,2500.71,0
2824.75,158.3588292,2666.39,0
2845.75,-63.20222037,2908.95,0
2580.57,-4.26958015,2584.84,0
2791.99,306.964347,2485.03,0
2865.08,-209.6663641,3074.75,1
2580,95.72959132,2484.27,0
2625.84,-124.4378453,2750.28,0
2716.67,98.99784603,2617.67,0
2606.05,137.0782027,2468.97,0
2767.15,-3.332372142,2770.48,0
2651.42,-61.10021873,2712.52,0
2800,232.0600277,2567.94,0
2706.67,-203.9092865,2910.58,1
2770,-739.2893675,3509.29,1
2738,-81.36620732,2819.37,0
2860,-209.2015076,3069.20,1
2885,-80.08522523,2965.09,0
2759,-136.7048733,2895.70,0
2774.67,352.0231044,2422.65,0
2645,-319.3508615,2964.35,1
2695,307.6932285,2387.31,0
2943.38,-3.366113292,2946.75,0
2657.75,451.5967597,2206.15,0
2700,186.0046293,2514.00,0
2869.6,166.1555488,2703.44,0
2672.5,-139.8561667,2812.36,0
2833.33,-163.3126577,2996.64,0
2900,235.8616098,2664.14,0
2760,268.4333655,2491.57,0
2942.5,91.45927384,2851.04,0
2555,112.2418299,2442.76,0
2811.5,-616.5347763,3428.03,1
2700,-21.77572902,2721.78,0
2949,-8.155488352,2957.16,0
2865.25,241.0638218,2624.19,0
2765.2,96.67049774,2668.53,0
2879.5,271.0188185,2608.48,0
2576.75,411.8351895,2164.91,0
2794.8,218.2114182,2576.59,0
2886.7,-703.0367225,3589.74,1
2794.25,275.2140425,2519.04,0
2784.11,14.2780191,2769.83,0
2846.5,-148.2812267,2994.78,0
2722.95,101.923161,2621.03,0
2874.07,153.3694876,2720.70,0
2650,-273.7761159,2923.78,1
2785,396.749019,2388.25,0
2915,-139.3971875,3054.40,0
2601.75,375.6741879,2226.08,0
2683.33,-96.03152348,2779.36,0
2908.8,206.3479162,2702.45,0
2749.15,-176.4729878,2925.62,0
2745.6,57.10094047,2688.50,0
2731.5,-540.0026704,3271.50,1
2690,-201.1823185,2891.18,1
2876.33,-105.6600361,2981.99,0
2796.6,156.6212652,2639.98,0
2780,-115.6118257,2895.61,0
2780,516.4623184,2263.54,0
2577,400.9942623,2176.01,0
2848,61.64211202,2786.36,0
2904,393.0280904,2510.97,0
2938,-167.8945754,3105.89,0
2773.25,33.45377297,2739.80,0
2774,159.6936447,2614.31,0
2601.38,169.5484975,2431.83,0
2873.6,28.6162442,2844.98,0
2760,-136.8624879,2896.86,0
2809.75,363.7933815,2445.96,0
2644.2,-111.1925776,2755.39,0
2800,-58.25338987,2858.25,0
2922.5,-113.0646432,3035.56,0
2700,129.7148531,2570.29,0
2878.67,-155.3853037,3034.06,0
2790,-87.94289046,2877.94,0
2710.37,201.3271298,2509.04,0
2820.67,423.4955306,2397.17,0
2827.95,452.7884654,2375.16,0
2683.88,136.2764186,2547.60,0
2779.4,-97.47546858,2876.88,0
2873.33,54.53715864,2818.79,0
2758.79,-241.7455992,3000.54,1
2761.62,363.1293229,2398.49,0
2759.6,199.5682097,2560.03,0
2756.4,-127.9010312,2884.30,0
2696.5,76.67538852,2619.82,0
2940.04,65.18104049,2874.86,0
2755.24,179.2840985,2575.96,0
2795,80.77616612,2714.22,0
2753,-197.6754577,2950.68,0
2560,277.6194078,2282.38,0
2819.15,339.4403722,2479.71,0
2750.38,330.6083575,2419.77,0
2598.61,-331.2151465,2929.83,1
2795.52,-328.3198758,3123.84,1
2590.55,24.13788255,2566.41,0
2703.17,-171.7847748,2874.95,0
2746.45,-53.84384983,2800.29,0
2606.93,30.91593694,2576.01,0
2737.31,-140.5659241,2877.88,0
2855.32,309.0486088,2546.27,0
2665,26.14639205,2638.85,0
2833.3,247.1373398,2586.16,0
2598.67,-58.4607586,2657.13,0
2742.2,-319.0007152,3061.20,1
2848,-246.4699546,3094.47,1
2866.67,535.5851748,2331.08,0
2944.78,147.0363694,2797.74,0
2791.72,306.3921546,2485.33,0
2677.32,-463.8264563,3141.15,1
2807.8,-294.1545792,3101.95,1
2884,116.6074277,2767.39,0
2919.99,-102.3905433,3022.38,0
2876.67,-4.749741152,2881.42,0
2651.7,-78.02084629,2729.72,0
2816.99,97.77909082,2719.21,0
2912.71,-63.84017679,2976.55,0
2786.07,-43.77705987,2829.85,0
2926,-56.02511802,2982.03,0
2725,218.4698138,2506.53,0
2724.4,89.65386671,2634.75,0
2942.5,-113.6877762,3056.19,0
2666.5,98.19749168,2568.30,0
2635,-25.87547554,2660.88,0
2720.5,305.1261813,2415.37,0
2788.08,-173.0971449,2961.18,0
2718.35,10.47019008,2707.88,0
2806,-194.2291603,3000.23,0
2882.33,106.8537531,2775.48,0
2810.53,103.9891837,2706.54,0
2713.53,-17.61142101,2731.14,0
2896,185.3315633,2710.67,0
2737.64,-104.1503145,2841.79,0
2628,365.1865412,2262.81,0
2711.67,254.508466,2457.16,0
2638.4,52.02232615,2586.38,0
2557.4,28.64426988,2528.76,0
2619.4,-273.9542026,2893.35,1
2578.08,252.4931096,2325.59,0
2754,58.35353569,2695.65,0
2735.13,227.6731287,2507.46,0
2860,167.574452,2692.43,0
2678.4,-314.2209928,2992.62,1
2743.33,281.8905982,2461.44,0
2873.6,230.3808205,2643.22,0
2790,9.829616565,2780.17,0
2576.59,-21.74136063,2598.33,0
2888.11,75.66535509,2812.44,0
2698.08,-434.3945772,3132.47,1
2885,76.67634585,2808.32,0
2845.01,-75.52428046,2920.53,0
2731.33,103.2841078,2628.05,0
2823.23,136.8998285,2686.33,0
2851.33,-141.3237967,2992.65,0
2757.5,486.7783753,2270.72,0
2686.87,283.0177773,2403.85,0
2880,-196.4751873,3076.48,0
2665.67,237.0826606,2428.59,0
2840.77,-176.8099385,3017.58,0
2682.33,-6.002853069,2688.33,0
2773.59,-261.3955312,3034.99,1
2702.25,-390.2653421,3092.52,1
2880,57.13893645,2822.86,0
2679.22,-142.313174,2821.53,0
2838.31,-52.20919226,2890.52,0
2677.67,-65.17594272,2742.85,0
2815,-310.4063815,3125.41,1
2676,214.9124145,2461.09,0
2675.45,261.1409126,2414.31,0
2675.06,-295.6472479,2970.71,1
2566.67,89.40416547,2477.27,0
2794.53,209.8481222,2584.68,0
2625,-24.51841137,2649.52,0
2940,129.0531631,2810.95,0
2649.5,-614.2121599,3263.71,1
2751.33,-239.349422,2990.68,1
2788.44,208.3209666,2580.12,0
2936.67,-3.097512479,2939.77,0
2928.06,294.3417034,2633.72,0
2661.5,-135.7363559,2797.24,0
2896.39,-53.91687182,2950.31,0
2940,64.79509465,2875.20,0
2775.73,79.84984327,2695.88,0
2886,114.2666685,2771.73,0
2814.75,60.80357816,2753.95,0
2830,45.09027545,2784.91,0
2735.38,135.7172728,2599.66,0
2878.25,-123.9832731,3002.23,0
2648,141.7720939,2506.23,0
2733.17,-288.6506005,3021.82,1
2566,113.9427959,2452.06,0
2795.58,-8.183563353,2803.76,0
2739.05,-44.68596525,2783.74,0
2673.33,-92.90140083,2766.23,0
2629.65,-97.44117252,2727.09,0
2869.49,68.7140281,2800.78,0
2880,-370.8050562,3250.81,1
2636.8,-196.3040467,2833.10,0
2784.11,27.67565761,2756.43,0
2683.5,-48.24269146,2731.74,0
2833.5,-2.214593197,2835.71,0
2914.07,325.683647,2588.39,0
2740,231.1513221,2508.85,0
2626.62,8.158089441,2618.46,0
2851.45,183.9373283,2667.51,0
2567.85,175.5164592,2392.33,0
2571.17,-585.1419819,3156.31,1
2667.92,-176.1936866,2844.11,0
2775,-265.5849937,3040.58,1
2587,247.6265536,2339.37,0
2709.2,-467.1829444,3176.38,1
2638.51,-64.96165246,2703.47,0
2602,139.3095964,2462.69,0
2904.12,-83.24971549,2987.37,0
2684.9,-108.3661915,2793.27,0
2939.77,-28.75706006,2968.53,0
2684,78.11600563,2605.88,0
2810,-336.4395951,3146.44,1
2717.5,-545.4267861,3262.93,1
2753.33,-25.2252557,2778.56,0
2926.75,322.8023351,2603.95,0
2605.5,94.5469082,2510.95,0
2605,339.1715351,2265.83,0
2599.26,486.1183083,2113.14,0
2855.4,51.55042498,2803.85,0
2599.92,53.70463631,2546.22,0
2698.67,357.3268656,2341.34,0
2575,-309.875941,2884.88,1
2596.67,-572.8398152,3169.51,1
2596.19,-288.3536555,2884.54,1
2560,-286.1230027,2846.12,1
2890,111.7513881,2778.25,0
2586.67,-156.7005139,2743.37,0
2553.47,343.8058689,2209.66,0
2630.22,333.2729256,2296.95,0
2613.28,-32.48346785,2645.76,0
2630,43.30974119,2586.69,0
2596.53,85.4703592,2511.06,0
2590,32.46643195,2557.53,0
2789.27,285.6842877,2503.59,0
2793.33,-359.5249936,3152.85,1
2561.71,-162.0895828,2723.80,0
2834.88,-318.8661605,3153.75,1
2820.55,-145.2032862,2965.75,0
2653.04,228.5878696,2424.45,0
2940.67,107.3789114,2833.29,0
2715,-62.66502105,2777.67,0
2551.25,23.2684362,2527.98,0
2582,-339.3679883,2921.37,1
2910.4,100.3116711,2810.09,0
2713.33,227.1946472,2486.14,0
2770.8,-2.886864287,2773.69,0
2593.33,200.1832189,2393.15,0
2787.93,24.37613429,2763.55,0
2867.5,-217.6424273,3085.14,1
2740,52.44896229,2687.55,0
2793.33,357.9949358,2435.34,0
2783.83,-390.5358032,3174.37,1
2899.75,62.59283081,2837.16,0
2950,484.6351269,2465.36,0
2790.67,92.99864334,2697.67,0
2700,-26.56970989,2726.57,0
2616.02,62.51156405,2553.51,0
2580,-141.9460753,2721.95,0
2760,-167.6817714,2927.68,0
2550,-9.469728389,2559.47,0
2775,56.32095459,2718.68,0
2800,165.9908498,2634.01,0
2782.41,-162.1029295,2944.51,0
2677.33,197.6016705,2479.73,0
2720,-26.68427077,2746.68,0
2580,-300.5787582,2880.58,1
2794.44,-163.3726003,2957.81,0
2596,299.0835146,2296.92,0
2746.93,320.253833,2426.68,0
2598.14,104.216633,2493.92,0
2925.73,-16.64174374,2942.37,0
2741.47,-3.917067299,2745.39,0
2720,521.0910534,2198.91,0
2901.5,-41.16200651,2942.66,0
2910.3,-91.5876633,3001.89,0
2942,215.0004731,2727.00,0
2741.4,-37.66092095,2779.06,0
2737.53,-141.8907453,2879.42,0
2900,547.7490187,2352.25,0
2757.08,-108.1972759,2865.28,0
2560,-488.8764818,3048.88,1
2840,15.49492671,2824.51,0
2629.62,-47.06810248,2676.69,0
2828.5,158.7475138,2669.75,0
2786.72,162.9963112,2623.72,0
2947.26,29.29104659,2917.97,0
2599.12,-410.9085128,3010.03,1
2930,-237.1460192,3167.15,1
2796.5,514.0678109,2282.43,0
2600,89.10397906,2510.90,0
2725,396.0602769,2328.94,0
2836.67,-126.8734192,2963.54,0
2946.39,360.3963137,2585.99,0
2837.65,204.1710861,2633.48,0
2609.48,-167.0655756,2776.55,0
2610,241.6571239,2368.34,0
2681.5,160.0198655,2521.48,0
2563.67,-242.4692096,2806.14,1
2618.33,101.9347351,2516.40,0
2850,5.833559564,2844.17,0
2776.33,128.1941916,2648.14,0
2633.33,330.2254923,2303.10,0
2557.8,-512.1137778,3069.91,1
2805.89,-96.49676288,2902.39,0
2740.09,-278.569035,3018.66,1
2773.36,244.4055741,2528.95,0
2573.5,-50.15936141,2623.66,0
2755,346.2014266,2408.80,0
2685,456.2278287,2228.77,0
2646.25,584.0156413,2062.23,0
2781.67,309.2379494,2472.43,0
2828.8,124.7860326,2704.01,0
2557.88,-26.76070822,2584.64,0
2925.78,303.7393126,2622.04,0
2801.14,18.63069262,2782.51,0
2642,139.4083538,2502.59,0
2740.41,-357.7498083,3098.16,1
2567.99,208.040434,2359.95,0
2570,-27.52505023,2597.53,0
2629.75,-120.4995755,2750.25,0
2767.5,356.4724994,2411.03,0
2555.08,228.9814093,2326.10,0
2646.1,-321.4120584,2967.51,1
2818.8,-278.8691232,3097.67,1
2851.32,-123.4280752,2974.75,0
2884.28,397.3478472,2486.93,0
2654,-75.42720017,2729.43,0
2588.4,3.076747407,2585.32,0
2575,201.6634066,2373.34,0
2751.14,166.8049224,2584.34,0
2572.25,25.42942389,2546.82,0
2607.8,255.4179626,2352.38,0
2730,188.5847521,2541.42,0
2605.5,275.9368149,2329.56,0
2882.5,-131.7352695,3014.24,0
2858,158.9830102,2699.02,0
2696.75,-217.4629074,2914.21,1
2690.3,267.0643073,2423.24,0
2653.4,410.6544014,2242.75,0
2810.7,199.3800375,2611.32,0
2840,6.338633336,2833.66,0
2585.11,184.795037,2400.31,0
2847.09,353.2992538,2493.79,0
2834.7,-1.285668604,2835.99,0
2674.03,178.4385907,2495.59,0
2791.73,-107.9733676,2899.70,0
2899.76,45.3949149,2854.37,0
2687.07,-358.6861428,3045.76,1
2685,154.0756121,2530.92,0
2923.3,-2.840402267,2926.14,0
2603.88,-172.6936418,2776.57,0
2806.67,84.52203967,2722.15,0
2742.6,189.6760779,2552.92,0
2780,340.6059727,2439.39,0
2640,267.8268441,2372.17,0
2575,414.3892604,2160.61,0
2924.33,-88.85520415,3013.19,0
2711.67,-220.0735388,2931.74,1
2667.5,64.70645687,2602.79,0
2905,25.47494019,2879.53,0
2815.33,40.31346831,2775.02,0
2661,-137.7040976,2798.70,0
2550,-86.84046683,2636.84,0
2691.41,-52.66653141,2744.08,0
2845.7,31.00027097,2814.70,0
2640.22,-331.4274993,2971.65,1
2840.14,-33.3544719,2873.49,0
2930,-124.7367606,3054.74,0
2668.33,56.10659303,2612.22,0
2589.22,189.8905147,2399.33,0
2684.26,-96.55794342,2780.82,0
2938.91,-179.512689,3118.42,0
2634.73,67.44706569,2567.28,0
2884.38,255.996612,2628.38,0
2600,-276.2722925,2876.27,1
2603,274.1765603,2328.82,0
2760.02,142.1550332,2617.86,0
2666.67,344.063529,2322.61,0
2850.7,-47.14047041,2897.84,0
2641.88,0.548229148,2641.33,0
2943.42,-8.868165973,2952.29,0
2766,155.8132315,2610.19,0
2856,-10.88931341,2866.89,0
2566.67,-5.888032613,2572.56,0
2573.5,-33.17843809,2606.68,0
2750,-157.0072756,2907.01,0
2934.03,-435.5064169,3369.54,1
2575,195.4147677,2379.59,0
2678,25.85119352,2652.15,0
2651.51,-18.95196278,2670.46,0
2550.01,500.923955,2049.09,0
